FIPS,County,State,2000-2004 Democratic vote share change,2004-2008 Democratic vote share change,2008-2012 Democratic vote share change,2012-2016 Democratic vote share change,2000-2004 Republican vote share change,2004-2008 Republican vote share change,2008-2012 Republican vote share change,2012-2016 Republican vote share change,Standard deviation of Democratic change,Standard deviation of Republican change,Average of D/R standard deviations
5099,Nevada,AR,-0.012263344,-0.081699547,-0.017204191,-0.031859179,0.023411817,0.063380066,0.022571792,0.02630843,0.031738879,0.019706473,0.025722676
5101,Newton,AR,0.037142678,-0.045507842,-0.027247482,-0.084986368,-0.009238323,0.018770621,0.031523374,0.080995096,0.050923536,0.037716107,0.044319821
5103,Ouachita,AR,-0.038501175,-0.050790769,0.012806339,-0.014224695,0.045985678,0.043001584,-0.009639576,0.003360964,0.02811463,0.028034836,0.028074733
5105,Perry,AR,0.022256188,-0.117574774,-0.014539632,-0.057808479,0.02196061,0.091500275,0.014371211,0.043151312,0.060123086,0.034709771,0.047416429
5107,Phillips,AR,-0.009973376,-0.001255238,0.021025033,-0.036113599,0.017783778,-0.011149678,-0.017683834,0.024173948,0.023623007,0.020773497,0.022198252
5109,Pike,AR,-0.014858092,-0.114486425,-0.049927153,-0.052589491,0.024958047,0.089732956,0.063989396,0.039674528,0.041418112,0.028424754,0.034921433
5111,Poinsett,AR,-0.040098339,-0.181005033,-0.029725199,-0.072677323,0.047320952,0.158127619,0.039495539,0.054573205,0.069215277,0.055839333,0.062527305
5113,Polk,AR,-0.004748744,-0.062307402,-0.053386656,-0.054149669,0.02621574,0.046811055,0.05823658,0.033259522,0.026245329,0.014251188,0.020248258
5115,Pope,AR,-0.022332397,-0.067838392,-0.021046973,-0.029252224,0.04096805,0.053779166,0.017191213,-0.002015581,0.022109551,0.024828895,0.023469223
5117,Prairie,AR,-0.014664616,-0.121047987,-0.029801913,-0.043812475,0.029216402,0.097343256,0.027952712,0.041901423,0.047331828,0.032770904,0.040051366
5119,Pulaski,AR,0.007995076,0.005405958,-0.003297114,0.013204549,0.006190693,-0.010385787,-0.002347783,-0.04943149,0.006893367,0.024575673,0.01573452
5121,Randolph,AR,-0.001923053,-0.121048031,-0.04720724,-0.120129894,0.018852426,0.098407874,0.049306004,0.085460409,0.058441776,0.036031103,0.047236439
5123,St. Francis,AR,0.005959957,-0.015654453,0.01001019,-0.044649818,-0.003942958,0.014205695,-0.009324439,0.027239003,0.025053373,0.016810385,0.020931879
5125,Saline,AR,-0.03265208,-0.075128735,-0.010855614,-0.019014011,0.056692209,0.062366135,0.006599707,-0.012067144,0.028594587,0.036819333,0.03270696
5127,Scott,AR,0.002061613,-0.101205072,-0.017150903,-0.0749186,0.019973029,0.076037841,0.024178919,0.05526048,0.048349656,0.026603989,0.037476823
5129,Searcy,AR,0.040327822,-0.09338133,-0.029447707,-0.05914489,-0.000638907,0.066069037,0.022040181,0.062005927,0.056850056,0.032198571,0.044524314
5131,Sebastian,AR,-0.01460005,-0.056318556,-0.014493393,-0.02636719,0.032810624,0.045148192,0.009976329,-0.02015535,0.019719547,0.028706192,0.02421287
5133,Sevier,AR,-0.045708574,-0.160417424,-0.041231078,-0.005004389,0.05510692,0.135476766,0.041935012,-0.004828116,0.067395579,0.05834333,0.062869454
5135,Sharp,AR,-0.017030044,-0.101174324,-0.048663068,-0.084181776,0.029515799,0.076884224,0.050338365,0.070212888,0.03752557,0.021365443,0.029445506
5137,Stone,AR,-0.013990843,-0.106229265,-0.046881679,-0.039135441,0.034805997,0.089268695,0.041480463,0.026843982,0.039057336,0.0280905,0.033573918
5139,Union,AR,-0.004580421,-0.036210669,0.000391259,-0.014142162,0.034965959,0.032573411,0.001353148,-0.003949829,0.016213568,0.020385365,0.018299467
5141,Van Buren,AR,-0.009602094,-0.127973335,-0.035986626,-0.073850286,0.041821385,0.097104224,0.040925827,0.054493273,0.051364904,0.026415513,0.038890208
5143,Washington,AR,0.014159391,-0.006102551,-0.023669714,0.006855352,0.008710294,-0.002144858,0.008092988,-0.056606206,0.016591234,0.03114656,0.023868897
5145,White,AR,-0.031145689,-0.095718724,-0.032317283,-0.02749145,0.04878563,0.07883565,0.032529676,0.019615452,0.032764813,0.025554209,0.029159511
5147,Woodruff,AR,0.010795163,-0.140276483,-0.012340009,-0.064218648,-0.001330977,0.099389141,0.020184979,0.066937413,0.066975667,0.045442505,0.056209086
5149,Yell,AR,-0.035150726,-0.105610791,-0.0435932,-0.058399724,0.054881875,0.078546193,0.045717216,0.03904048,0.031451963,0.017267413,0.024359688
6001,Alameda,CA,0.059982025,0.033955999,0.000960525,-0.001633923,-0.00783104,-0.040949169,-0.010888621,-0.035012424,0.029325034,0.016747702,0.023036368
6003,Alpine,CA,0.081401026,0.076207133,-0.014114492,-0.040894822,-0.034600868,-0.080759466,-0.002752968,-0.000943766,0.062379561,0.037345837,0.049862699
6005,Amador,CA,-0.01394726,0.047392132,-0.028373404,-0.048432064,0.053965641,-0.059373946,0.02106925,0.008711249,0.041316743,0.047640508,0.044478626
6007,Butte,CA,0.069075921,0.055088923,-0.028308076,-0.035206407,-0.00483965,-0.064618925,0.015099393,-0.017720458,0.054551181,0.033873123,0.044212152
6009,Calaveras,CA,-0.004298611,0.049580814,-0.023088379,-0.054600998,0.048239581,-0.059029703,0.016849773,0.016415347,0.043697907,0.04560212,0.044650013
6011,Colusa,CA,0.003599287,0.083831716,-0.016102046,0.017742893,0.022553306,-0.091098118,0.016134707,-0.061350628,0.043325701,0.056557849,0.049941775
6013,Contra Costa,CA,0.036116471,0.055499916,-0.01605293,0.021268719,-0.00516269,-0.063346638,0.009438437,-0.062782701,0.030279683,0.03811442,0.034197052
6015,Del Norte,CA,0.037305785,0.040452926,-0.021303454,-0.067653071,0.022821459,-0.047375604,0.004970206,0.011029917,0.051728742,0.031055521,0.041392131
6017,El Dorado,CA,0.01021888,0.062443764,-0.04001324,-0.007160473,0.030021917,-0.07143772,0.032746811,-0.047994631,0.042792365,0.053472142,0.048132254
6019,Fresno,CA,-0.013095423,0.08470497,-0.003161337,0.00174208,0.043122081,-0.093316511,-0.000183919,-0.041584614,0.045195065,0.058259484,0.051727275
6021,Glenn,CA,0.03067122,0.060538397,-0.019597624,-0.034722212,0.003323625,-0.070335769,0.013204152,-0.000249598,0.044178072,0.038305887,0.04124198
6023,Humboldt,CA,0.135891082,0.042963386,-0.02327933,-0.039189606,-0.02231219,-0.051801221,-0.013156798,-0.017448443,0.079589767,0.017485716,0.048537742
6025,Imperial,CA,0.003495217,0.083649643,0.029371576,0.027492004,0.016120568,-0.088077938,-0.029534151,-0.067144922,0.033879056,0.045784787,0.039831921
6027,Inyo,CA,0.05207524,0.047227299,-0.012816199,-0.035653189,-0.012373945,-0.060637304,0.010009918,-0.014717225,0.043709842,0.029646522,0.036678182
6029,Kern,CA,-0.036689503,0.076009733,0.002730322,0.000101387,0.058920363,-0.087048173,-0.007172305,-0.040983673,0.047211819,0.061441823,0.054326821
6031,Kings,CA,-0.052109187,0.082496468,-0.006939577,-0.011603377,0.076464013,-0.093031274,0.001037773,-0.028967517,0.056770763,0.070348564,0.063559664
6033,Lake,CA,0.02049916,0.04874341,-0.018814149,-0.093436695,0.034724936,-0.061599802,0.004346476,0.039369219,0.061693046,0.04654131,0.054117178
6035,Lassen,CA,-0.005571441,0.038799163,-0.029139376,-0.074454656,0.041693146,-0.053348112,0.025801333,0.036734105,0.047226972,0.044543002,0.045884987
6037,Los Angeles,CA,-0.003303124,0.060530761,0.005018368,0.020666743,0.032653959,-0.067939728,-0.009918702,-0.054179858,0.028334614,0.045631181,0.036982898
6039,Madera,CA,-0.001226976,0.07621842,-0.022050046,-0.006801584,0.033969368,-0.084541973,0.016426521,-0.031445376,0.044011356,0.053180026,0.048595691
6041,Marin,CA,0.091728179,0.045467482,-0.037127063,0.037898915,-0.028350639,-0.052346765,0.0271058,-0.073244885,0.053345848,0.043288206,0.048317027
6043,Mariposa,CA,0.027586427,0.048466174,-0.036159776,-0.036971274,0.018268215,-0.054769058,0.022152454,0.012982614,0.04390236,0.036479174,0.040190767
6045,Mendocino,CA,0.155295918,0.057094777,-0.033461244,-0.073200768,-0.017317847,-0.071404831,0.00789106,0.014715962,0.101751338,0.039092054,0.070421696
6047,Merced,CA,-0.028092297,0.11067496,-0.001484627,-0.004691577,0.047876129,-0.115738509,-0.005403314,-0.03866285,0.062190171,0.068506784,0.065348477
6049,Modoc,CA,0.027759618,0.039204245,-0.018333284,-0.047204948,0.003075331,-0.051553044,0.02225402,0.015032815,0.040296723,0.033451916,0.036874319
6051,Mono,CA,0.08399845,0.062138392,-0.027692211,-0.001916776,-0.033535416,-0.069199517,0.018489225,-0.040920827,0.052576188,0.036573658,0.044574923
6053,Monterey,CA,0.028826004,0.077413476,-0.010226189,-0.00353312,0.01177891,-0.085167759,0.00377146,-0.041142894,0.040011236,0.044841541,0.042426389
6055,Napa,CA,0.053017636,0.055142088,-0.021718106,0.00905973,-0.008238946,-0.063984246,0.016071288,-0.059057679,0.037081656,0.039113713,0.038097684
6057,Nevada,CA,0.078532351,0.063562642,-0.036997357,-0.003010784,-0.011830852,-0.07456264,0.02233775,-0.058191822,0.054711295,0.044153908,0.049432602
6059,Orange,CA,-0.012951668,0.085740376,-0.019899289,0.052903057,0.040480879,-0.096076225,0.016780809,-0.095207298,0.051367502,0.072399136,0.061883319
6061,Placer,CA,0.003001733,0.070552202,-0.043890916,0.012028108,0.034642071,-0.080719609,0.036480758,-0.062897513,0.046986431,0.062420124,0.054703277
6063,Plumas,CA,0.036918263,0.058161765,-0.026831428,-0.043234201,0.007886051,-0.070487877,0.022180328,-0.009274887,0.048916393,0.040789249,0.044852821
6065,Riverside,CA,-0.038174475,0.091242818,-0.004968766,0.000193746,0.064900965,-0.10009233,0.001645415,-0.037120447,0.0554503,0.069192509,0.062321404
6067,Sacramento,CA,0.003293109,0.088548799,-0.003471088,0.001422777,0.040741905,-0.09931656,-0.002864654,-0.052539736,0.044159124,0.060675383,0.052417254
6069,San Benito,CA,-0.016422726,0.078682245,-0.012667863,-0.020993213,0.047722237,-0.087704767,0.008772844,-0.02793617,0.047809775,0.057597374,0.052703574
6071,San Bernardino,CA,-0.036358033,0.084974301,0.003974586,-0.003512773,0.065909648,-0.095885497,-0.006355455,-0.036410517,0.051538047,0.067283937,0.059410992
6073,San Diego,CA,0.007848802,0.077074338,-0.015628624,0.037132945,0.029530701,-0.086305864,0.010677678,-0.084455111,0.039972764,0.061390683,0.050681724
6075,San Francisco,CA,0.078359056,0.007806627,-0.00628795,0.015082081,-0.00831965,-0.016132262,-0.006251801,-0.037453811,0.037477776,0.014259236,0.025868506
6077,San Joaquin,CA,-0.017863808,0.085266927,0.013090796,-0.017180116,0.043892461,-0.095271067,-0.017100282,-0.023738326,0.04849031,0.056959192,0.052724751
6079,San Luis Obispo,CA,0.047690741,0.057328556,-0.026366976,0.009480337,0.006350993,-0.068278355,0.01703888,-0.061297965,0.038315458,0.044464002,0.04138973
6081,San Mateo,CA,0.053860481,0.037971769,-0.013408246,0.03537757,-0.016263138,-0.045808778,0.007166526,-0.070378985,0.029077257,0.033879447,0.031478352
6083,Santa Barbara,CA,0.060308577,0.069804812,-0.027465154,0.029707729,-0.007185072,-0.079177492,0.020619251,-0.076747423,0.043845162,0.050199995,0.047022579
6085,Santa Clara,CA,0.034117862,0.053775488,0.006533296,0.026106992,0.002625086,-0.061458288,-0.013640947,-0.066075277,0.019561877,0.034336783,0.02694933
6087,Santa Cruz,CA,0.117105351,0.04262772,-0.018464118,-0.01671943,-0.024088948,-0.051330426,0.002214589,-0.026053473,0.063961193,0.021876376,0.042918785
6089,Shasta,CA,0.011302635,0.045322787,-0.020854161,-0.059654848,0.023196899,-0.056720683,0.01284205,0.017111556,0.044843784,0.037460509,0.041152146
6091,Sierra,CA,0.039767677,0.041045631,-0.009391006,-0.035373,0.007616882,-0.060542105,0.006683558,-0.01562324,0.037774613,0.031912914,0.034843764
6093,Siskiyou,CA,0.058664865,0.055087787,-0.028671406,-0.051102722,-0.008030997,-0.070876361,0.019790946,-0.002918104,0.056630773,0.038841911,0.047736342
6095,Solano,CA,0.001883997,0.062147464,0.00063896,-0.018668718,0.027115702,-0.070739659,-0.006389489,-0.029154048,0.035051138,0.041082323,0.03806673
6097,Sonoma,CA,0.078289891,0.062695657,-0.025351281,-0.017258253,-0.012562699,-0.069548869,0.012673686,-0.030732549,0.05348248,0.034599854,0.044041167
6099,Stanislaus,CA,-0.035797893,0.094296754,0.001673356,-0.025964967,0.063119608,-0.105630232,-0.008499529,-0.016830037,0.059323443,0.069153814,0.064238629
6101,Sutter,CA,0.001707363,0.088625062,-0.014191439,-0.002900187,0.018746297,-0.097798881,0.010003759,-0.041895852,0.047350013,0.053833701,0.050591857
6103,Tehama,CA,0.008588783,0.045443022,-0.020756451,-0.060501757,0.02899916,-0.057904448,0.012109102,0.028535016,0.044888042,0.041313048,0.043100545
6105,Trinity,CA,0.096111419,0.077829567,-0.035944347,-0.081895053,-0.026692572,-0.088218687,0.017425833,0.015873356,0.086615617,0.049616935,0.068116276
6107,Tulare,CA,-0.03838663,0.085658386,-0.001770958,0.010625577,0.060346989,-0.094266169,-0.004712958,-0.044383891,0.052087711,0.065312317,0.058700014
6109,Tuolumne,CA,-0.008619578,0.038441382,-0.01927647,-0.047632182,0.046081427,-0.04981498,0.010824644,0.007740004,0.035817061,0.039695173,0.037756117
6111,Ventura,CA,0.004336813,0.076366238,-0.029332188,0.029948423,0.030633324,-0.083102356,0.023275026,-0.076296468,0.044552175,0.061712289,0.053132232
6113,Yolo,CA,0.046247216,0.075153779,-0.016592217,0.012863153,0.013608593,-0.080542217,0.005402218,-0.061132372,0.039858027,0.047176946,0.043517487
6115,Yuba,CA,-0.028301546,0.098685922,-0.022858387,-0.047478368,0.06011142,-0.109095735,0.011286476,0.000323467,0.066624794,0.071399207,0.069012001
8001,Adams,CO,0.00384097,0.076452009,-0.01108004,-0.07254036,0.041280166,-0.083657262,0.004116868,0.010784148,0.061214829,0.053687684,0.057451257
8003,Alamosa,CO,0.047434749,0.078876652,0.007401738,-0.107959061,0.002238905,-0.087912929,-0.016356005,0.036138665,0.081681715,0.05235074,0.067016228
8005,Arapahoe,CO,0.039973896,0.081983477,-0.017859077,-0.011448424,-0.000126395,-0.086769525,0.012033636,-0.053608373,0.046986581,0.046265376,0.046625978
8007,Archuleta,CO,0.065705583,0.061403096,-0.030243574,-0.057186033,-0.011279765,-0.067583115,0.0258605,0.006013012,0.062925545,0.040197977,0.051561761
8009,Baca,CO,-0.0121477,0.025485272,-0.024689393,-0.090302892,0.038500651,-0.045768369,0.017507286,0.073946819,0.048228014,0.050265442,0.049246728
8011,Bent,CO,-0.034610125,0.051876692,0.00352461,-0.113495041,0.062552582,-0.059944171,-0.007384462,0.062949297,0.069842913,0.05965803,0.064750472
8013,Boulder,CO,0.161635586,0.059997548,-0.025960996,0.006483308,-0.040435223,-0.062486694,0.01701724,-0.058421934,0.082107793,0.036673153,0.059390473
8014,Broomfield,CO,NA,0.078316172,-0.031323321,0.00590239,NA,-0.083632753,0.024751301,-0.076683293,0.055752919,0.060669013,0.058210966
8015,Chaffee,CO,0.06573551,0.060552719,-0.003879844,-0.051651428,-0.00911031,-0.064705844,-0.006618866,-0.005410973,0.056032954,0.028870679,0.042451816
8017,Cheyenne,CO,0.00216093,0.003614647,-0.020852771,-0.037582836,0.02432902,-0.012852873,0.012277623,0.026025209,0.019763377,0.017941222,0.0188523
8019,Clear Creek,CO,0.088159624,0.045256264,-0.034674128,-0.077872622,-0.00702222,-0.050493215,0.024302925,0.015846535,0.075228117,0.033492422,0.054360269
8021,Conejos,CO,0.021984114,0.057593403,-0.016389974,-0.099296287,0.007824055,-0.063835557,0.020761082,0.028430804,0.067336778,0.042284357,0.054810567
8023,Costilla,CO,0.025587547,0.06849696,-0.004197423,-0.120683957,0.015948492,-0.077224531,-0.001762052,0.075394665,0.081017858,0.062894811,0.071956334
8025,Crowley,CO,-0.033472468,0.034139635,0.001891359,-0.134187815,0.082115617,-0.047366959,-0.011264399,0.091434516,0.072948156,0.068731797,0.070839976
8027,Custer,CO,0.064195198,0.042534229,-0.027194621,-0.059757526,-0.004897271,-0.046471432,0.022580272,0.013647814,0.058146104,0.030672459,0.044409281
8029,Delta,CO,0.041034651,0.031076465,-0.039167139,-0.046816777,0.02669032,-0.03436917,0.033139073,0.008762878,0.045925124,0.030418164,0.038171644
8031,Denver,CO,0.07750327,0.058457309,-0.01863353,0.001023316,-0.015788047,-0.062461772,0.0119136,-0.053425435,0.045718586,0.034453993,0.040086289
8033,Dolores,CO,0.032198491,0.012628685,-0.034931509,-0.075444407,0.031552121,-0.012846656,0.017815221,0.062231396,0.048422227,0.031159312,0.039790769
8035,Douglas,CO,0.013220317,0.080881587,-0.044602026,0.002657084,0.015892498,-0.085088326,0.040722548,-0.074012598,0.051745923,0.063253317,0.05749962
8037,Eagle,CO,0.080511389,0.08265333,-0.044723299,-0.005345794,-0.010784863,-0.083221139,0.037418741,-0.058746028,0.063625866,0.053441206,0.058533536
8039,Elbert,CO,-0.010003558,0.039736861,-0.035060622,-0.057981412,0.052290649,-0.048716803,0.034393054,0.008490224,0.041905377,0.044056929,0.042981153
8041,El Paso,CO,0.013313627,0.077498406,-0.013291677,-0.046725848,0.028319955,-0.080501923,0.00226492,-0.027232755,0.052618608,0.046695144,0.049656876
8043,Fremont,CO,-0.009354208,0.023287059,-0.01522164,-0.087301322,0.047277256,-0.028765431,0.009302512,0.042930042,0.046622439,0.035312521,0.04096748
8045,Garfield,CO,0.091059779,0.045086976,-0.028860607,-0.037365018,0.006507646,-0.046607265,0.021446059,-0.017452325,0.061458812,0.029738835,0.045598824
8047,Gilpin,CO,0.119552458,0.026547593,-0.025135365,-0.109871348,0.0077187,-0.036250345,0.023653525,0.034683993,0.096038706,0.031166419,0.063602562
8049,Grand,CO,0.062912876,0.059711379,-0.03593551,-0.058970966,-0.002075922,-0.062992833,0.022611619,0.003806203,0.063509437,0.037079668,0.050294553
8051,Gunnison,CO,0.145186117,0.058447568,-0.044403444,-0.037141237,-0.019100131,-0.060195299,0.032497575,-0.03603766,0.089665737,0.039275369,0.064470553
8053,Hinsdale,CO,0.059871101,0.008641202,-0.019001113,-0.047201471,0.03139711,-0.015410513,0.014042849,-0.012781551,0.04563225,0.022431076,0.034031663
8055,Huerfano,CO,0.017815607,0.057148489,-0.020130447,-0.094180154,0.037828298,-0.065997573,0.009479456,0.054565168,0.064475952,0.053329533,0.058902743
8057,Jackson,CO,0.037812373,0.078555999,-0.048678419,-0.056110709,0.022874009,-0.076710189,0.024086053,0.022998707,0.066043675,0.050017852,0.058030763
8059,Jefferson,CO,0.037735588,0.069499894,-0.023879054,-0.023263974,0.008261419,-0.072321579,0.017478973,-0.043436867,0.046414279,0.042681476,0.044547877
8061,Kiowa,CO,-0.025150095,0.016095076,-0.065193026,-0.037294413,0.046140162,-0.03529548,0.061693343,0.026857847,0.03377451,0.042552764,0.038163637
8063,Kit Carson,CO,-0.025783498,0.056795469,-0.038598104,-0.081577526,0.041877582,-0.063736469,0.039047945,0.049162615,0.057872506,0.053718829,0.055795668
8065,Lake,CO,0.057205368,0.068897778,-0.01431962,-0.099776349,0.025776093,-0.06850864,0.002090273,0.035814852,0.077768216,0.047042844,0.06240553
8067,La Plata,CO,0.142252457,0.047845276,-0.043158687,-0.032341156,-0.028540863,-0.048030679,0.027261123,-0.034313853,0.085927073,0.033135488,0.05953128
8069,Larimer,CO,0.077657886,0.073696912,-0.02513691,-0.039631557,-0.008453117,-0.075583538,0.01456135,-0.031480552,0.062690266,0.038468009,0.050579138
8071,Las Animas,CO,-0.031175991,0.025858349,-0.02480492,-0.111932758,0.063635925,-0.028756763,0.019075987,0.070633107,0.05697922,0.046003091,0.051491155
8073,Lincoln,CO,-0.016690397,0.021745962,0.004385066,-0.073466039,0.037102289,-0.033122615,-0.007578121,0.039035514,0.041405035,0.035312606,0.03835882
8075,Logan,CO,0.000569258,0.03286632,-0.019794363,-0.10684513,0.020450775,-0.035030125,0.008627374,0.071797933,0.059767536,0.043934786,0.051851161
8077,Mesa,CO,0.013220205,0.028654193,-0.01789409,-0.047073098,0.036685076,-0.031025535,0.010570492,-0.009729717,0.033658047,0.028891854,0.031274951
8079,Mineral,CO,0.021041505,0.066666321,0.01430547,-0.084195375,0.013801631,-0.082624333,-0.006884801,-0.001623407,0.063511892,0.043097889,0.05330489
8081,Moffat,CO,0.007526267,0.032778835,-0.053831005,-0.081682693,0.022328721,-0.037524744,0.056877453,0.051840049,0.053024419,0.043368755,0.048196587
8083,Montezuma,CO,0.078688211,0.043098178,-0.025436215,-0.059738178,-0.021815733,-0.04573955,0.01215998,0.009920116,0.063060365,0.027672539,0.045366452
8085,Montrose,CO,0.010192277,0.044641917,-0.034193334,-0.046917466,0.039811291,-0.054734213,0.036300324,0.005620476,0.04201032,0.043771585,0.042890952
